name,developer,class,copies_sold
The Franz Kafka Videogame,Denis Galanin (mif2000),AA,26.3k
Underworld Ascendant,OtherSide Entertainment,AA,26.3k
Don Bradman Cricket 14,Big Ant Studios,Indie,26.3k
Snail Bob 2: Tiny Trouble…,Hunter Hamster,Indie,26.1k
Metropolis: Lux Obscura,Ktulhu Solutions,Indie,26.1k
ReThink,Yaeko,Indie,26.1k
Here Comes Niko!,Frog Vibes,Indie,26.1k
Blockscape,ioneo,Indie,26.1k
Goliath,Whalebox Studio,Indie,26.1k
Princess Maker Refine,"CFK Co., Ltd.",Indie,26.1k
FIND ALL 2: Middle Ages,Very Very LITTLE Studio,Indie,26.1k
Figment 2: Creed Valley,Bedtime Digital Games,Indie,26.1k
Stay Out of the House,Puppet Combo,Indie,26.1k
Walking Zombie: Shooter,Alda Games,Indie,26.1k
Wildlife Park 3,b-alive gmbh,Indie,26.1k
Crashphalt,Cold Pressed Games,Hobbyist,26.1k
PLAYNE : The Meditation G…,Krish Shrikumar,Indie,26.1k
Flora,The Game Bakery,Hobbyist,26.1k
Tokyo 42,SMAC Games,Indie,26.1k
Jet Lancer,Code Wakers,Indie,26.1k
Bleak Sword DX,more8bit,AA,26.1k
Ignite,Nemesys Games,Indie,26.1k
吞食天地2：誕生Reborn,Chinesegamer,Indie,25.9k
Clash: Artifacts of Chaos,ACE Team,AA,25.9k
CITYCONOMY: Service for y…,Nano Games sp. z o.o.,AA,25.9k
Painkiller: Resurrection,Homegrown Games,AA,25.9k
Colony Simulator,Indie Marc,Hobbyist,25.9k
ARIDA: Backland's Awakeni…,Aoca Game Lab,Indie,25.9k
Legends of Ellaria,Larkon Studio,Indie,25.9k
Reverse Crawl,Nerdook Productions,Indie,25.9k
Kao the Kangaroo (2000 re…,Tate Multimedia,Indie,25.8k
Samurai Vandalism,ONEONE1,AA,25.8k
Sapphire Safari,Kinky Fridays,Indie,25.8k
Global Adventures,PixelSoft,Indie,25.8k
Asterix & Obelix XXL 2,OSome Studio,Indie,25.8k
Pocket Academy,"Kairosoft Co.,Ltd",Indie,25.8k
CORN,Team SNEED,Indie,25.8k
Contagion VR: Outbreak,"Monochrome, Inc",Indie,25.8k
Bucket Brawl: Ahlman Edit…,Bucket Brawl,Hobbyist,25.8k
Crossing Guard Joe,September Games,Indie,25.8k
Love Rhythm,Triple-S,Indie,25.8k
东方幻灵录 ~ Touhou Hakanai Ca…,星愿制作组,Hobbyist,25.6k
A Wild Catgirl Appears!,NewWestGames,Indie,25.6k
Touge Shakai,Raiyon Studios Pte Ltd,Indie,25.6k
文字獄,Jia-Ho Jian,Hobbyist,25.6k
NTR'd By Clumsiness,Hangover Cat Purrroductio…,Indie,25.6k
KARAKARA2,calme,Indie,25.6k
Flashback,Paul Cuisset,Indie,25.6k
Space Trash Scavenger,SquarePlay Games,Indie,25.6k
12 Labours of Hercules VI…,"Jetdogs Studios, Zoom Out…",Indie,25.6k
Legends of Callasia,Boomzap Inc,Indie,25.6k
Tabletop Playground,Plasticity Studios,Indie,25.6k
Tequila Zombies 3,IriySoft,Indie,25.6k
Hide and Seek,Funny Games,Indie,25.6k
Sam & Max: Beyond Time an…,Skunkape Games,Indie,25.6k
Pixel Cup Soccer - Ultima…,BATOVI Games,Indie,25.6k
寇莎梅特：困世迷情 Consummate:Miss…,冷笑黑妖,Indie,25.6k
Creeper World IXE,Knuckle Cracker,Indie,25.6k
Ironbound,Secret Level SRL,Hobbyist,25.6k
Mutant Football League,Digital Dreams Entertainm…,Indie,25.6k
Craft Hero - Prologue,PandaCat 熊喵独立游戏,Indie,25.4k
Dungelot: Shattered Lands,Red Winter Software,AA,25.4k
MSI Electric City: Core A…,HyperBot Studio,Hobbyist,25.4k
Smash Up,Nomad Games,Indie,25.4k
BAD END,Arai Koh Create Office,Indie,25.4k
Leviathan ~A Survival RPG…,TechnoBrake,AA,25.4k
Handy Harry's Haunted Hou…,Bismuth Studio,Indie,25.4k
Remnants of Naezith,Tolga Ay,Indie,25.4k
Worldless,Noname Studios,Indie,25.4k
Alwa's Awakening,Elden Pixels,Indie,25.4k
Mudborne: Frog Management…,"ellraiser, TNgineers",Indie,25.4k
Hentai Furry,IR Studio,Indie,25.4k
Square Heroes,Gnomic Studios,Indie,25.4k
Heroes of Hellas 3: Athen…,Alawar Casual,Indie,25.4k
Truck Mechanic Simulator …,PlayWay SA,Hobbyist,25.4k
Byakuya Museum,墨染_Aifeimo,Hobbyist,25.4k
IDUN - Frontline Survival,IDUN Interactive,Indie,25.4k
How To Cope With Boredom …,Point Bleep Studios,Hobbyist,25.4k
Mothlight,Samu,Hobbyist,25.4k
Kandagawa Jet Girls,SHADE Inc.,AA,25.2k
Lugaru HD,Wolfire Games,Indie,25.2k
Max Manos,Max Manos,Indie,25.2k
Noob Squad,Antonio Renna,Indie,25.2k
Neptunia: Sisters VS Sist…,"Idea Factory, Compile Hea…",Indie,25.2k
神社的百合香 ~ Floral Aroma in …,凝冰剑斩,Indie,25.2k
Cat in the Box,Gustav,Indie,25.2k
Bazaar Simulator Prologue,Mithra Interactive,Indie,25.2k
Three Kingdoms 2019 阿达三国志…,阿达游戏,Hobbyist,25.2k
Heroine Anthem Zero -Sacr…,WindThunder Studio,Indie,25.2k
Boo Bunny Plague,On The Level Game Studios,Indie,25.2k
Surrounded,Nightmare Studios,Indie,25.2k
DRAGON QUEST BUILDERS,Square Enix,AA,25.2k
Mob Rule Classic,System 3,Indie,25.2k
The Mahjong Huntress,Nawia Games,Indie,25.2k
Fire & Maneuver,Armchair History Interact…,Indie,25.1k
Story of Eve - A Hero's S…,SmallSqurriel,Indie,25.1k
My Friend Peppa Pig,Petoons Studio,Indie,25.1k
Rogalia,"TatriX, Nanalli",Hobbyist,25.1k
Spirits of Xanadu,"Good Morning, Commander, …",Indie,25k
SPACE / MECH / PILOT,SKY HOUR WORKS,Hobbyist,25k
Modern Tanks: War Tank Ga…,XDEVS LTD,Indie,25k
Serious Sam HD: The Secon…,Croteam,AA,25k
Topple Tactics,Braian Strak,Indie,25k
Tidalis,"Arcen Games, LLC",Indie,25k
198X,Hi-Bit Studios,Indie,25k
Starship Corporation,Coronado Games,Indie,25k
Hunting Simulator,Nacon Studio Ghent,AA,25k
Whisker Squadron: Survivo…,Flippfly LLC,Indie,25k
Welcome to Light Fields,Google,Hobbyist,25k
Apprehending the Adventur…,No.7 Void Mine,Indie,25k
Age of War,Alex Piotrowski,Hobbyist,25k
Bunch of Heroes,Nimble Giant Entertainmen…,Indie,25k
Marble Duel: Sphere-Match…,HeroLabs,Indie,25k
ABRISS - build to destroy,Randwerk,AA,25k
RealFlight Trainer Editio…,"Horizon Hobby, LLC",Indie,25k
6180 the moon,"Turtle Cream, PokPoong Ga…",Indie,24.9k
My life as an archeologis…,Delirium Tremens Games,Indie,24.9k
The Albino Hunter (Origin…,Cherry Co. Studios,Indie,24.8k
Summer Crush,Wet n' Juicy Games,Indie,24.8k
Last Word,Twelve Tiles,Indie,24.8k
The snow Reach,余愿制作组,Hobbyist,24.8k
Mortal Glory,Redbeak Games,Indie,24.8k
Ancient Planet Tower Defe…,Moonlight Mouse,Indie,24.8k
Doomsday Hunters,Moregames,Indie,24.8k
Final Approach,Phaser Lock Interactive,Indie,24.8k
Anemoiapolis: Chapter 1,Andrew Quist,Indie,24.8k
Cats Make You Smarter!,SandorHQ,Hobbyist,24.7k
Drakensang,Radon Labs,Indie,24.7k
Final Assault,Phaser Lock Interactive,Indie,24.7k
Bullet Heaven 2,Matt Roszak,Indie,24.7k
Broken Sword 3 - the Slee…,Revolution Software Ltd,Indie,24.7k
Ten Dates,"Wales Interactive, Good G…",Indie,24.7k
Circadian Dice,Shuffle Up Games,Indie,24.7k
Air Conflicts: Secret War…,"Games Farm, 3Division",Indie,24.7k
High School Simulator,KUMA GAMES,Hobbyist,24.7k
What the Fog,Behaviour Interactive Inc…,AA,24.7k
My Recycling Center,Darius Bode,Indie,24.5k
Pirate Fighting Simulator,Uncommon UTD,Hobbyist,24.5k
Glittermitten Grove,Mostly Tigerproof,Hobbyist,24.5k
无休仙途,GOCORE,Indie,24.5k
Pro Cycling Manager 2015,Cyanide Studio,Indie,24.5k
My Life as a Cult Leader,Orcsoft,AA,24.5k
Little Busters! English E…,VisualArts/Key,Indie,24.5k
Ruins Seeker,Nupuryu no sato,AA,24.5k
Love Season,MuseX,Indie,24.5k
SoulSaverOnline,Smartbig Corportion,Indie,24.5k
Soda Drinker Pro,Snowrunner Games,Indie,24.5k
Hot Squat,Bean Boy Games,Hobbyist,24.5k
Kitchen Wars: Appetiser,Silent Owl,Hobbyist,24.4k
Vermillion - VR Painting,Thomas van den Berge,Hobbyist,24.4k
Jets'n'Guns 2,Rake in Grass,Indie,24.4k
A Wonder,Class of 2016-2017,Hobbyist,24.4k
Coloring Book for Kids,Peaksel,Indie,24.4k
From the Shadows,Gamagora ICOM,Hobbyist,24.4k
Red Matter 2,Vertical Robot,Indie,24.4k
Born Again,"Unnamed Studios, LLC",Indie,24.3k
Bless Global,"Tigon Mobile Co.,Ltd.",Indie,24.3k
Lost In Fantaland,Supernature Studio,Indie,24.3k
The Fermi Paradox,Anomaly Games,Indie,24.3k
The Elephant Collection,Wonderful Elephant (jmtb0…,Indie,24.3k
STAR WARS™ - X-Wing Allia…,Totally Games,AA,24.3k
Horse Farm,Independent Arts Software…,Indie,24.3k
The WILDS,Gluten Free Games,Indie,24.3k
DEATH IN UNISON,Blank Dream Studios,Indie,24.3k
Freespace 2,Volition Inc,Indie,24.3k
Sumire,GameTomo Team,Indie,24.3k
Wuxing Master 五行师(CCG),Chengdu Touch Times Techn…,Hobbyist,24.3k
Into The Gloom,earrgames,Indie,24.3k
Tetra Project - 原石计划,AliveGameStudio,Indie,24.3k
Scalak,Hamster On Coke Games,Indie,24.3k
Shovel Knight Dig,"Nitrome, Yacht Club Games",Indie,24.3k
Plan A,GFX47,Indie,24.3k
Superfuse,Stitch Heads Entertainmen…,AA,24.3k
Heroes of Annihilated Emp…,GSC Game World,AA,24.3k
Kollywood: The Game,KollywoodGameStudios,Hobbyist,24.1k
Aces Wild: Manic Brawling…,"Culture Attack Studio, Ty…",Indie,24.1k
Dark Deity 2,Sword & Axe LLC,Indie,24.1k
Blackwell Epiphany,Wadjet Eye Games,Indie,24.1k
AOD: Art Of Defense,Sateda,Hobbyist,24.1k
NOBUNAGA'S AMBITION: Sphe…,"KOEI TECMO GAMES CO., LTD…",AA,24.1k
The Spiral Scouts,Cantaloupe Kids,Indie,24.1k
Terror of Hemasaurus,Loren Lemcke,Indie,24.1k
Symphonic Rain,KOGADO STUDIO,Indie,24k
Time Leap Paradise SUPER …,Frontwing,Indie,24k
Circa Infinity,Kenny Sun,Indie,24k
Griptape Backbone,StevenHarmonGames,Hobbyist,24k
Knockout League - Arcade …,Grab Games,Indie,24k
SCP: The Foundation,Danstarr13,Hobbyist,24k
Capybara: The story of Si…,Underdogs,Hobbyist,24k
Incremental Factory,Significant Steak,Indie,24k
My Sunny Resort,upjers,Indie,24k
Legend of Homebody,疯王子,Indie,24k
Hentai Bad Girls,IR Studio,Indie,24k
Little King's Story,"Marvelous, Inc.",AA,23.9k
ProtoGalaxy,Source Studio Ltd.,Hobbyist,23.9k
FINAL SPIN,"bati, loardjosef",Indie,23.9k
VirtuaVerse,Theta Division,Indie,23.8k
Kitten Squad,SAGENCY,Hobbyist,23.8k
pyramida,Sokpop Collective,Indie,23.8k
Dreamcore,Montraluz,Indie,23.8k
五五午时书,喵法自然,Hobbyist,23.8k
The Ranch of Rivershine,Cozy Bee Games,Indie,23.8k
Spirit Realm,深圳市灵境互娱科技有限公司,Indie,23.8k
The logic of the miniatur…,Cabbit,Indie,23.8k
McDROID,Elefantopia,Indie,23.8k
Garshasp: The Monster Sla…,Dead Mage,Indie,23.8k
Kepler-2100,NCARD,Indie,23.8k
Obliteracers,Varkian Empire,Indie,23.8k
The Drift Challenge,Vencious Games,Indie,23.8k
The Savior From Above,kóborfotonok,Hobbyist,23.8k
WW2 Rebuilder: Germany Pr…,Madnetic Games,Indie,23.8k
SuperSmash: Physics Battl…,LTTDY,Indie,23.8k
Son of Nor,stillalive studios,Indie,23.7k
Noir Syndrome,Glass Knuckle Games,Indie,23.7k
Reversion - The Meeting (…,3f Interactive,Indie,23.7k
Super Monkey Ball: Banana…,SEGA,AAA,23.6k
TSIOQUE,"OhNoo Studio, Smile",Indie,23.6k
Wanderlust: Rebirth,Yeti Trunk,AA,23.6k
Felix The Reaper,Kong Orange,AA,23.6k
Awesome Metal Detecting,"Nikita Markin, Artem Bask…",Indie,23.6k
Neckbreak,"MGP Studios, Solid9 Studi…",Indie,23.6k
White Shadows,Monokel,Indie,23.6k
Hitler is my crush,DarkLight Studio,Indie,23.6k
DESYNC,The Foregone Syndicate,Indie,23.6k
Koishi Navigation Desktop…,地霊研究院,Indie,23.6k
Else Heart.Break(),"Erik Svedäng, El Huervo /…",Indie,23.6k
Maximum Override,Alientrap,Indie,23.6k
Fairy Biography2：Confidan…,Lovely Games,Indie,23.6k
Young Souls,1P2P,Indie,23.6k
奇迹一刻 Surmount,猫跑工作室,Indie,23.6k
Monsters' Den: Godfall,Monstrum,Indie,23.6k
R-Type Dimensions EX,"Tozai Games, Inc., ESQUAD…",Indie,23.5k
Containment: The Zombie P…,Bootsnake Games,Indie,23.5k
Battle Worlds: Kronos,KING Art,Indie,23.5k
Lucky Night: Texas Hold'e…,ATC Games,Hobbyist,23.5k
Shadow Blade: Reload,Dead Mage,Indie,23.5k
Age of Barbarian Extended…,Crian Soft,Indie,23.5k
SWAT 3: Tactical Game of …,Sierra,AAA,23.5k
Meg's Monster,Odencat,Indie,23.5k
Marble Age: Remastered,Clarus Victoria,Indie,23.5k
Hinterland,Tilted Mill Entertainment…,Indie,23.5k
Duke of Alpha Centauri,EGAMER,Indie,23.5k
Pro Cycling Manager 2014,Cyanide Studio,Hobbyist,23.4k
Space Rogue,Red Beat,Indie,23.4k
This Strange Realm Of Min…,Doomster Entertainment,Indie,23.4k
Left Alone,SpeedTutor,Indie,23.4k
Freight Tycoon Inc.,Nikita,AA,23.4k
Curse That Magic Cat!,SMU Guildhall,Hobbyist,23.4k
Aporia: Beyond The Valley,Invisible Walls,Indie,23.4k
Hardland,Mountain Sheep,Indie,23.4k
The Maw,Twisted Pixel Games,Indie,23.3k
Arsenal of Democracy: A H…,BL-Logic,AAA,23.3k
Beneath steel clouds,Lesson of Passion,Indie,23.3k
Heavy Dreams,JMC Games,Hobbyist,23.3k
Sid Meier's Alpha Centaur…,Firaxis Games,AAA,23.3k
Wanderland,"Artogon, Jetdogs Studios",Indie,23.3k
IRMÃO Grande & Brasileiro…,Virgula Leal,Indie,23.2k
Descent,Parallax,Indie,23.2k
Snakebird,Noumenon Games,Indie,23.2k
The Secret Atelier,KENZsoft,Indie,23.2k
Hellbreach: Vegas,Infinity Ape Studios,Indie,23.2k
The Escaper,Nocturnal works,Indie,23.2k
Hot Springs Story,"Kairosoft Co.,Ltd",Indie,23.2k
Ballads at Midnight,Synstoria,Indie,23.2k
The Legend of Heroes: Sen…,Nihon Falcom,Indie,23.2k
Crop Rotation,Sprouting Potato,Indie,23.2k
Fera: The Sundered Tribes,"Massive Damage, Inc.",Indie,23.2k
BLUE REVOLVER,"danbo, woof",Indie,23.2k
恋爱绮谭 不存在的真相,Never Knows Best,Indie,23.2k
CHAOS CODE -NEW SIGN OF C…,"FK Digital, Arc System Wo…",AA,23.1k
Double Dragon IV,Arc System Works,AA,23.1k
Zamboni Simulator 2019,Stay Small Studios,Hobbyist,23.1k
Westworld Awakening,Survios,AA,23.1k
Flood of Light,Irisloft,AA,23.1k
Ortus Regni,Jon Sudbury Games,Hobbyist,23.1k
Disciples III - Renaissan…,"Akella, .dat",Indie,23.1k
Death Crown,5WORD Team,Indie,23.1k
Rogue's Tale,Epixx.org,Indie,23.1k
NinNinDays,"qureate, iMel Inc.",Indie,23.1k
ElecHead,"NamaTakahashi, Tsuyomi",Indie,23.1k
Space Colony: Steam Editi…,FireFly Studios,Indie,23.1k
Rule the Waves 3,Naval Warfare Simulations,AA,23.1k
Zavix Tower,Batholith Entertainment,Indie,23.1k
Praetorians - HD Remaster,"Torus Games, Pyro Studios",AA,23.1k
A Bewitching Revolution,Colestia,Indie,23.1k
Aztlan Uncovered: Prologu…,Slappy Inc.,Hobbyist,23.1k
Haven Moon,Francois Roussel,Indie,23.1k
Hatsune Miku VR,Crypton Future Media,Indie,23.1k
Reality Break,"Element Games, LLC",Indie,22.9k
DORAEMON STORY OF SEASONS…,Marvelous Inc.,AAA,22.9k
The Flaws of Gravity,Absorbed Studios,Hobbyist,22.9k
Ski Sniper,Crazy Rocks,Indie,22.9k
FULFILLMENT,Unbound Creations,Indie,22.9k
Breakwaters: Crystal Tide…,Soaring Pixels Games,Indie,22.9k
ArchiTac,Squish-Fish Games,Hobbyist,22.9k
The Bad Kids,Aluba Studio,Indie,22.9k
Children of Zodiarcs,Cardboard Utopia,AA,22.9k
Runaway: A Twist of Fate,Pendulo Studios,AAA,22.9k
Monster Energy Supercross…,Milestone S.r.l.,AA,22.9k
FALL IN LABYRINTH,JUKKAKU GAMES,Indie,22.9k
Critters for Sale,Sonoshee,Indie,22.9k
First Snow,Salty Salty Studios,Indie,22.9k
7th Sector,Носков Сергей,Indie,22.9k
Stellar Initiative,Five Head Games,Indie,22.9k
The Office Quest,11Sheep,Indie,22.9k
Fine Sweeper,Pixel Prophecy,Indie,22.9k
Pro Cycling Manager 2019,Cyanide Studio,AA,22.9k
Wattam,Funomena,AA,22.7k
Heaven Will Be Mine,"Pillow Fight, Worst Girls…",Indie,22.7k
Vixen Wars,3X Entertainment,Indie,22.7k
Wing of Misadventure Retr…,Allyson de Souza Bacon,Hobbyist,22.7k
Operation Thunderstorm,City Interactive S.A.,Indie,22.7k
Blood and Lust,Ertal Games,Indie,22.7k
SEX Massage 🔞,BanzaiProject,Indie,22.7k
Prince Maker美少年梦工厂3：重生,ALFAGAME,Hobbyist,22.7k
Soulash,Artur Smiarowski,Indie,22.7k
Time Treker,Fuse Game,Indie,22.7k
Towards Future,拾伍司工坊,Indie,22.7k
Papetura,Petums,Indie,22.7k
TRIBES 3: Rivals,Prophecy Games,Indie,22.7k
Fly O'Clock,Digital Melody,Indie,22.7k
BlackSmith HIT,ENTERi,Indie,22.7k
Chronos: Before the Ashes,"Gunfire Games, THQ Nordic",AA,22.7k
Swordsman VR,Sinn Studio Inc.,Indie,22.7k
《蜀山：初章》网络版,重楼工作室,Indie,22.7k
Solo leeching~35-Year-Old…,アンクルおじ,Indie,22.7k
Cibele,Star Maid Games,Indie,22.6k
Memories Off -Innocent Fi…,MAGES. Inc.,AA,22.6k
Higurashi When They Cry H…,07th Expansion,Indie,22.6k
King Arthur: Legion IX,NeocoreGames,Indie,22.6k
Disc Room,"Terri, Dose, Kitty, JW",AA,22.5k
Zombie Vikings: Stab-a-th…,Zoink Games,Indie,22.5k
Brewpub Simulator,Star Drifters,Indie,22.5k
World of Talesworth: Idle…,Talesworth Game Studio,Hobbyist,22.5k
8-Bit Adventures 1: The F…,Critical Games,Indie,22.5k
Strategic War in Europe,Wastelands Interactive,Indie,22.5k
KAMUI,SITER SKAIN,Indie,22.5k
"The End o,,,o",xrrawva,Hobbyist,22.5k
White Night,OSome Studio,Indie,22.5k
MakerKing,Green Frisbee Games,Hobbyist,22.5k
Virtual Pool 4 Multiplaye…,Celeris,Indie,22.5k
El Dorado: The Golden Cit…,"Hobo Bunch, Gameparic",Indie,22.5k
火焰征程,Starlight Games,Indie,22.5k
ButtKnight,"Goblin Stew, Critical Bli…",Indie,22.5k
Trap Legend,No Strike,Indie,22.5k
Dark Quest 2,Brain Seal Ltd,Indie,22.4k
Tavernier,From The Bard,Indie,22.4k
BLADESTORM: Nightmare,"KOEI TECMO GAMES CO., LTD…",AA,22.4k
Kaede the Eliminator / El…,Moyashi Research Institut…,Indie,22.4k
Remyadry,Kokoko Soft,Indie,22.4k
Re: LieF ~ Shin'ainaru An…,RASK,Indie,22.4k
eWorlds,GGTech Studios,Hobbyist,22.4k
My Cute Roommate,Astaros3d,Indie,22.4k
Project 5: Sightseer,Tasharen Entertainment In…,Indie,22.4k
Heart of the Machine,Arcen Games,AA,22.4k
LoveXLust,CTM,Indie,22.4k
Redshirt,The Tiniest Shark,Indie,22.4k
Dark Matter,InterWave Studios,Indie,22.3k
Remothered: Broken Porcel…,Stormind Games,Indie,22.3k
Sex Hotel Simulator 🏩,Octo Games,Indie,22.3k
Sputnika Game,egunan,Hobbyist,22.3k
Freddi Fish and the Case …,Humongous Entertainment,Indie,22.3k
NOeSIS02_羽化,Classic Chocolat,Hobbyist,22.3k
Quadrober Simulator,PropilGames,Indie,22.3k
Trap welcome to Beryl Par…,Jucar,Hobbyist,22.2k
Crazy Machines,Fakt Software,Indie,22.2k
Fortissimo FA,"La’cryma, YAMAYURI GAMES",Indie,22.2k
Hide & Spook: The Haunted…,Murray Lorden,Hobbyist,22.2k
Pretty Girls Panic!,Zoo Corporation,Indie,22.2k
EGG RAIDERS,Misoge Inc.,Indie,22.2k
BattleCore Arena,Ubisoft Bordeaux,AAA,22.2k
Dialtown: Phone Dating Si…,DirectDoggo,Indie,22.2k
Chuck's Challenge 3D 2020,Niffler Ltd.,Indie,22.2k
Hybrids Arena,Abstract Software Inc.,Indie,22.2k
Toree 2,Siactro,Indie,22.2k
Eresys,Ares Dragonis,Indie,22.2k
GRIDROAD,RAJACORP,Indie,22.2k
Oh My Gore!,bumblebee.,AA,22.2k
Star Dynasties,Pawley Games,Indie,22.2k
Having a HARD Time,Quadruple-Q,Indie,22.2k
Onirim - Solitaire Card G…,InPatience,Hobbyist,22.2k
SG/ZH: School Girl/Zombie…,Tamsoft,AA,22.2k
Space Pilgrim Episode III…,"Pilgrim Adventures, GrabT…",Indie,22.2k
Grand Emprise: Time Trave…,Tbjbu2,Indie,22k
Grim Legends 3: The Dark …,Artifex Mundi,Indie,22k
Iron Fisticle,Confused Pelican,AA,22k
Capsa,"db.works, Vetron",Hobbyist,22k
Hot And Lovely 3,Lovely Games,Indie,22k
JOY OF PROGRAMMING - Soft…,Prof. Scherer,AA,22k
Sparky Marky: Episode 1,Clapperheads,Indie,22k
A-Train: All Aboard! Tour…,ARTDINK,Indie,22k
Reign of Guilds,Atlant Games ltd,Indie,22k
Redie,Rückert Broductions,Hobbyist,22k
Snapshot,Retro Affect,Indie,22k
BLADECHIMERA,"Team Ladybug, WSS playgro…",AA,22k
Car Manufacture: Prologue,STEREO GAMES S.A.,AA,22k
Can't Drive This,Pixel Maniacs,Indie,22k
Eaten Alive,Space Cat Studios,Indie,22k
Wild Bastards,Blue Manchu,Indie,22k
Through Abandoned: The Un…,Igor Krutov,Indie,22k
Ballex,Mushreb Games,Indie,22k
Bird,Meng Games,Indie,22k
HyperRogue,Zeno Rogue,Indie,21.8k
Runeous: Part One,Novel Tea Games,Hobbyist,21.8k
Canyon Capers,CrazyMoo Games,Indie,21.8k
Card City Nights 2,Ludosity,Indie,21.8k
Alex Jones: NWO Wars,NWO Wars Team,Indie,21.8k
Used Cars Simulator,DreamWay Games,AA,21.8k
Time Warpers,Proton Studio Inc,Indie,21.8k
Perseus: Titan Slayer,Sicarius,Indie,21.8k
Computer Repair Shop,Cheesecake Dev,Indie,21.8k
Soundboxing,Maxint LLC,Indie,21.8k
Flight of the Paladin,Grizzly Wolf Games LLC,Indie,21.8k
Cloney,dotBunny,Hobbyist,21.8k
Batora: Lost Haven,Stormind Games,AA,21.8k
Titanic: Adventure Out Of…,Cyberflix Incorporated,Indie,21.8k
Wizardry: Labyrinth of Lo…,ACQUIRE Corp.,AA,21.8k
Theatre of War,Fulqrum Publishing,AA,21.8k
Lords of the Black Sun,Arkavi Studios,Indie,21.8k
SAMURAI WARRIORS 4 DX,"KOEI TECMO GAMES CO., LTD…",AA,21.7k
They Always Run,Alawar,Indie,21.7k
Promenade,Holy Cap,Indie,21.6k
Old Coin Pusher Friends 3,STP WORKS,Indie,21.6k
Mayhem Brawler,Hero Concept,Indie,21.6k
Spectromancer,"Apus Software, Three Donk…",Indie,21.6k
Legend Bowl,Super Pixel Games,Indie,21.6k
Family Mysteries: Poisono…,Brave Giant LTD,Indie,21.6k
Craftomation 101: Program…,Luden.io,Indie,21.6k
Black Geyser: Couriers of…,GrapeOcean Technologies,Indie,21.6k
Rebel Galaxy Outlaw,Double Damage Games,Indie,21.6k
The Pasture,Mikhail Maksimov,Indie,21.6k
Woodcutter Simulator 2013,United Independent Entert…,Indie,21.6k
Broken Sword - Shadow of …,Revolution Software Ltd,Indie,21.5k
Just Click The Button,Simon Eftestol,Indie,21.5k
A Shot in the Dark,ViM Studios,Indie,21.5k
DUNGEON RAZE,KOTARO YOSHIDA,Indie,21.5k
Lone Fungus,Basti Games,Indie,21.5k
Coridden,Aftnareld,Indie,21.5k
Night Reverie: Prologue,Somber Pixel,Indie,21.5k
Strategic Command: World …,Fury Software,AA,21.5k
No70: Eye of Basir,Oldmoustache Gameworks,Indie,21.4k
Without Within 2,InvertMouse,Indie,21.4k
Crookz - The Big Heist,Skilltree Studios,Indie,21.4k
Cabernet,Party for Introverts,Indie,21.4k
Ship Simulator: Maritime …,Reality Twist GmbH,Indie,21.4k
D'LIRIUM,B52 Development Team,Indie,21.4k
Desolate Wastes: Vendor C…,Rotatipyra,Indie,21.4k
Knights of Braveland,Tortuga Team,Indie,21.4k
Milfylicious - Chapter I,Maximus,Indie,21.4k
Viral Firar,Stratera Games,Indie,21.4k
0RBITALIS,Alan Zucconi,Indie,21.4k
HordeZ,Zenz VR,Indie,21.4k
Dark Roll,Pawel Zajac (Artbarian Ga…,Hobbyist,21.4k
Aplowcalypse,Biodrone Studios,Hobbyist,21.4k
Land Above Sea Below Prol…,Glasscannon Studio,Indie,21.4k
Dark Light,Mirari&Co.,Indie,21.4k
Global Ops: Commando Liby…,Spectral Games,Indie,21.4k
Nemesis: Distress,"Awaken Realms, Ovid Works",Indie,21.4k
Beautiful Japanese Scener…,BottleCube inc.,Indie,21.4k
Chronicles of Teddy,Storybird,Indie,21.3k
Propagation: Paradise Hot…,WanadevStudio,Indie,21.3k
Zortch,Mutantleg,Indie,21.3k
Saint Emiliana,WhiteMoor,AA,21.3k
Firewood,Frymore,Indie,21.3k
The Exorcist: Legion VR -…,Wolf & Wood Interactive L…,Indie,21.2k
Ultimate Racing 2D,Applimazing,Indie,21.2k
Churn Vector,"Naelstrof, Eugene, Archiv…",Indie,21.2k
Adorable Witch 4 ：Lust,Lovely Games,Indie,21.2k
"Monster Girl 1,000",TwistedScarlett60,Indie,21.2k
Panzer Paladin,Tribute Games Inc.,Indie,21.2k
The Horrorscope,Randumb Studios,Indie,21.2k
Neptunia Shooter,Idea Factory Internationa…,Indie,21.2k
Major Mayhem,Rocket Jump,Indie,21.2k
Jumplight Odyssey,League of Geeks,Indie,21.2k
晚上nano好,Marsh533,Hobbyist,21.2k
Son Korsan,Consala Games,Hobbyist,21.2k
The Mine,"Ian, Megan, Maxen",Hobbyist,21.2k
The Lancaster Leak - Cris…,Jeremy Fischer,Hobbyist,21.2k
Tatari: The Arrival,Hidden Tower Studios,Indie,21.1k
